order_id,customer_name,customer_email,customer_phone,order_date,status,total_amount,channel_name,shipping_method,payment_method
4782,Alicia Tran,wilsonheidi@example.com,0321207175,1975-06-29,Shipped,50426132.52,In-Store,Express,Credit Card
4783,Samantha Richardson,thomastorres@example.com,0391562232,2024-09-19,Pending,55365089.0,Mobile App,Standard,Debit Card
4784,Anthony Pittman,ericanelson@example.com,6663577756,2020-03-16,Processing,96838962.57,Mobile App,Express,Credit Card
4785,Dillon Rodriguez,timothykelly@example.org,0253299509,2021-01-12,Cancelled,13223031.89,Online,Standard,PayPal
4786,Emily Smith,elizabeth19@example.com,9250948764,1991-07-24,Delivered,17477243.22,Online,Standard,PayPal
4787,Erin Wu,qreed@example.net,4433322804,1994-01-04,Pending,66671972.26,In-Store,Next Day,Cash
4788,Christopher Walker,sfowler@example.net,8943412346,1974-01-25,Processing,12525588.81,Online,Next Day,Credit Card
4789,Sheila Brewer,ymorgan@example.com,4154297101,2006-04-08,Processing,11395704.05,Phone,Express,PayPal
4790,Michael Johnson,ocain@example.net,6051931317,1971-03-19,Delivered,98748306.06,Phone,Express,PayPal
4791,Brittany Delgado,jonathandeleon@example.com,8297160830,1976-06-22,Delivered,72265276.78,In-Store,Next Day,Cash
4792,Tanya Taylor,kimberly33@example.net,4597254761,2010-10-17,Shipped,44794915.25,In-Store,Standard,PayPal
4793,Eric Vargas,justin46@example.net,3443804750,1974-02-12,Pending,49626529.41,Phone,Standard,Debit Card
4794,Jeffery Heath,brandimiller@example.com,9530367838,1974-01-21,Delivered,38145359.43,In-Store,Standard,PayPal
4795,Peggy Hobbs,fordkelly@example.net,6371921882,1978-10-23,Delivered,88347012.72,In-Store,Express,Cash
4796,Jacob Griffin,christopherlewis@example.com,6803359947,1984-05-15,Cancelled,66850573.58,In-Store,Standard,Credit Card
4797,Evelyn Mason,jenna66@example.com,8355428653,2002-03-14,Delivered,85477547.97,Phone,Express,Credit Card
4798,Robin Henson,lopezkristie@example.org,2484196158,1992-03-07,Cancelled,21255541.7,Phone,Next Day,Cash
4799,David Sanchez,joshua33@example.com,8721479807,2024-02-18,Processing,44357482.61,Phone,Next Day,Debit Card
4800,Jeffrey Wilson,brookewhite@example.org,5338443777,2004-05-31,Shipped,65913909.65,Online,Express,Debit Card
4801,Kathleen Madden,ricestephanie@example.org,2308106945,2007-06-20,Processing,58334935.08,In-Store,Express,Credit Card
4802,Allison Johns,solomondiamond@example.net,8030387308,2016-09-12,Shipped,50922230.81,Phone,Express,Debit Card
4803,Sean Sherman,gabrielleholt@example.org,9501738904,1986-02-12,Cancelled,54642720.09,Phone,Next Day,Credit Card
4804,Ashley Nelson,salinasvalerie@example.org,7971903132,2003-05-22,Pending,69553493.68,Online,Standard,Debit Card
4805,Donna Hess,johnwallace@example.org,7387158866,2016-08-14,Processing,70856420.69,Phone,Standard,PayPal
4806,Eric Carlson,harrisdanielle@example.com,9832306012,2009-11-30,Cancelled,93559231.41,Mobile App,Standard,Cash
4807,Mark Marshall,raymond49@example.net,7975989418,1986-09-03,Delivered,49294735.98,Online,Next Day,PayPal
4808,Hannah Taylor,psmith@example.com,0052869365,1970-05-07,Pending,75241017.6,In-Store,Express,Cash
4809,Alejandro Chen,berrymaria@example.com,2477218069,2010-03-28,Pending,76812600.51,Phone,Standard,PayPal
4810,Sarah Wilson,barbarahoffman@example.com,4425370430,1989-01-07,Processing,59237856.05,Mobile App,Express,Cash
4811,Crystal Hill,jsawyer@example.net,7340141777,1980-01-05,Delivered,16969551.17,Phone,Next Day,Credit Card
4812,Charlotte Reese,umiller@example.com,9628242592,2023-08-07,Shipped,47810487.09,Online,Express,Cash
4813,Donna Jones,xjackson@example.net,0606964034,1988-06-25,Cancelled,40721052.77,Online,Standard,Cash
4814,Tina Wallace,anthony89@example.com,0349489084,1982-03-23,Delivered,90756241.15,Mobile App,Next Day,PayPal
4815,Kenneth Villanueva,housestacey@example.com,6731215842,2014-12-31,Pending,21056161.92,In-Store,Express,Cash
4816,Garrett Hicks,belljulian@example.com,1422161172,1985-07-28,Shipped,97274527.46,Phone,Standard,Credit Card
4817,Robert Simmons,sheri32@example.net,5569192919,2021-10-28,Delivered,61887299.0,In-Store,Standard,PayPal
4818,Jessica Barrett,kimberlywade@example.com,9253750343,2008-03-06,Cancelled,42728472.22,Online,Standard,Cash
4819,Peter Taylor,wroberts@example.org,0611253975,2015-08-21,Shipped,90886050.35,Mobile App,Next Day,Debit Card
4820,Stacy Williams,stephaniegallegos@example.org,2997148544,1983-07-11,Shipped,94223465.74,Phone,Standard,Credit Card
4821,Chelsea Armstrong,rebeccasmith@example.net,7295734906,1991-03-17,Delivered,47138439.14,Mobile App,Standard,PayPal
4822,Jeffrey Martin,hgraves@example.com,4322433644,1987-03-21,Cancelled,96735392.57,Phone,Standard,Cash
4823,Stacey Franklin,millergabriella@example.net,7071029419,1990-12-27,Cancelled,16650514.51,In-Store,Express,Credit Card
4824,Larry Patton,savannahhernandez@example.net,9479733779,1974-11-19,Processing,10035948.05,Phone,Express,Debit Card
4825,Brian Ritter,jparker@example.com,1709763167,1986-05-18,Processing,78128896.08,Mobile App,Express,PayPal
4826,Melissa Floyd,claytonmelissa@example.org,3739637044,2020-03-12,Cancelled,81704474.57,In-Store,Standard,Cash
4827,Mark Duran,castillosherry@example.com,8892407396,2009-11-09,Pending,34624078.76,Phone,Standard,PayPal
4828,Michelle Harris,tonigraham@example.com,4206772774,1973-07-18,Shipped,30283412.61,Mobile App,Standard,Cash
4829,Daniel Morales,justin21@example.net,4280255306,2002-01-30,Shipped,24714842.44,In-Store,Next Day,Debit Card
4830,Brian Holland,carpentertammie@example.net,9476603795,1972-07-19,Shipped,53908348.56,Online,Next Day,PayPal
4831,Brandon Robertson,jsimmons@example.net,9441479343,1993-04-11,Processing,27611140.32,In-Store,Next Day,Cash
4832,Ryan Gamble,amycampbell@example.org,7276255330,2010-10-09,Cancelled,72990042.85,In-Store,Standard,Debit Card
4833,Jeffrey Cole,hmoss@example.org,2681106918,1984-08-18,Processing,26581921.12,In-Store,Standard,Credit Card
4834,Charles Haney,maytony@example.net,7940407155,2023-12-29,Pending,69677694.23,Phone,Standard,Credit Card
4835,Scott Jones,lthomas@example.com,7691891570,2003-08-29,Processing,44359410.32,In-Store,Standard,Debit Card
4836,Erin Garrett,lwheeler@example.org,7948690298,1980-07-19,Processing,18791257.98,Phone,Next Day,Debit Card
4837,Timothy Murphy,xswanson@example.org,3184527613,2014-06-25,Processing,56109741.78,Phone,Standard,Cash
4838,Michael Gardner,whiteheadrussell@example.net,7826581612,1976-09-10,Shipped,79564284.86,Online,Express,PayPal
4839,Meredith Ellis,allison02@example.org,1660161226,2018-08-24,Shipped,50524509.31,In-Store,Standard,Debit Card
4840,Jennifer Tucker,danielcooper@example.com,5350705184,2021-04-10,Cancelled,71591353.85,In-Store,Express,Credit Card
4841,Anna Berger,ryanhall@example.org,5863544081,1975-08-09,Processing,29238628.73,Mobile App,Express,Debit Card
4842,John Davis,uharris@example.org,2007976983,2024-07-07,Processing,55212060.52,Phone,Next Day,PayPal
4843,Tiffany Hoover,laurennunez@example.org,2396610601,1996-04-18,Shipped,50466795.73,Online,Standard,PayPal
4844,Pamela Wong,linda83@example.org,0817868414,1980-05-30,Pending,30675425.66,Mobile App,Next Day,Debit Card
4845,Luis Schmidt,benjaminpeters@example.com,2754931871,1991-09-01,Cancelled,79391366.73,Mobile App,Express,PayPal
4846,Elizabeth Evans,luisstone@example.net,1184594357,1998-11-21,Shipped,96976984.97,In-Store,Standard,Credit Card
4847,Lauren Rose,robert92@example.org,3864023136,2010-08-01,Cancelled,19556285.99,Mobile App,Express,PayPal
4848,Meagan Patterson,casevirginia@example.net,3179792498,2015-12-27,Shipped,74088833.78,Mobile App,Express,PayPal
4849,April Miller,ulopez@example.com,4218580543,2007-02-12,Delivered,28209326.41,Phone,Standard,Credit Card
4850,George Martinez,wkelly@example.org,3648415629,1988-04-02,Shipped,13047083.65,Phone,Next Day,Debit Card
4851,Robert Smith,nicole28@example.org,5919877329,2016-05-24,Pending,29353952.48,In-Store,Standard,Credit Card
4852,Cassandra Huynh,phernandez@example.com,1091783749,2009-11-09,Cancelled,74382135.72,Mobile App,Standard,PayPal
4853,Brittany Reynolds,jibarra@example.com,5712864075,1984-03-26,Delivered,18824044.69,Online,Express,Debit Card
4854,Joseph Cunningham,josephjustin@example.org,9332625024,2008-12-27,Cancelled,67052511.17,Mobile App,Next Day,PayPal
4855,Tom Moore,ggraham@example.net,0077381590,1990-07-12,Delivered,48712587.28,Phone,Express,Debit Card
4856,Tina Mccann,stewartamy@example.com,5338935484,2019-02-27,Pending,63018284.12,In-Store,Standard,Cash
4857,Andrew Kirk,vmartinez@example.org,5103699880,2019-01-24,Delivered,21504389.63,Mobile App,Next Day,Debit Card
4858,Ryan Curtis,lbryant@example.org,6204654364,1992-04-12,Cancelled,52372789.35,Online,Standard,PayPal
4859,Elizabeth Simon,rwilson@example.org,8113096015,1998-06-26,Delivered,66546051.9,Mobile App,Next Day,Debit Card
4860,Jeff Wilkinson,hjones@example.org,7074767172,2019-09-06,Shipped,36495784.56,In-Store,Next Day,Cash
4861,Adam Roberts,callahanjessica@example.org,3981356334,2003-08-06,Shipped,48459334.62,Online,Next Day,PayPal
4862,Noah Kelley,medinadarrell@example.com,2280583601,1979-05-10,Shipped,53249636.33,Mobile App,Next Day,PayPal
4863,Jeffrey Barajas,james38@example.com,7781719641,1979-10-24,Processing,43451411.35,Phone,Next Day,Credit Card
4864,Henry Ferguson,blevinsnicholas@example.net,3832490109,2012-09-01,Processing,48767105.92,Mobile App,Standard,Cash
4865,Aaron Williams,elizabeth30@example.com,1336173742,2007-06-17,Processing,69657391.39,In-Store,Standard,Debit Card
4866,Colleen Griffin,annahansen@example.org,7157948035,1987-09-19,Pending,37876180.94,In-Store,Next Day,Debit Card
4867,Mary Davis,yrobinson@example.org,1115182899,2004-09-26,Cancelled,54336807.49,In-Store,Express,Debit Card
4868,Jeremy Bryant,hernandezbenjamin@example.com,7261579404,2023-03-27,Shipped,22291549.55,Mobile App,Next Day,Debit Card
4869,Connor Swanson,nichole22@example.com,5772792524,1985-06-17,Shipped,19401750.25,Mobile App,Standard,Cash
4870,Cheryl Woods,lloydjocelyn@example.com,0906758505,2017-10-08,Cancelled,60620634.96,Online,Standard,Debit Card
4871,Joseph Sanchez,gonzaleztyrone@example.org,6331437249,1977-05-15,Cancelled,67819947.78,Online,Standard,Credit Card
4872,Samantha Davis,myersjennifer@example.org,1816500949,1981-07-24,Cancelled,89982122.55,In-Store,Standard,Cash
4873,Mr. Raymond Fox,wcruz@example.com,7635551516,1987-07-03,Processing,67382216.69,Mobile App,Express,Debit Card
4874,Katherine Holt,farrelljared@example.com,9811399255,2003-11-23,Shipped,80101671.38,Mobile App,Next Day,PayPal
4875,Blake Spence,jeffrey49@example.net,2750046879,1974-08-03,Pending,63821167.5,Phone,Standard,Debit Card
4876,Wayne Anderson,colemanbrenda@example.org,2354368289,2012-04-19,Processing,92557411.44,Mobile App,Standard,Debit Card
4877,Timothy Ayers,skinnerthomas@example.net,9619203871,1983-10-10,Cancelled,72841020.91,In-Store,Standard,Cash
4878,Paul Brown,alexandra05@example.net,0646270327,2000-07-18,Cancelled,97892840.9,Mobile App,Next Day,Cash
4879,Justin Anderson,hyoung@example.com,3499367550,1975-04-14,Processing,89029010.24,Online,Standard,Debit Card
4880,Justin Holland,lindsay86@example.net,6105598927,2019-05-28,Pending,10121291.7,In-Store,Next Day,PayPal
4881,Melissa Joseph,kirk03@example.net,9477774484,1971-11-03,Processing,49891627.39,Mobile App,Express,Credit Card
4882,Maria Lewis,ryanvincent@example.org,3665484535,1972-11-12,Processing,64234944.78,Mobile App,Next Day,Credit Card
4883,Kayla Sanchez,nicholas50@example.org,3563136769,1990-12-21,Pending,19646922.59,Online,Express,Credit Card
4884,Tina Deleon,angela46@example.net,0968738458,1984-05-11,Pending,75496685.03,Online,Next Day,Cash
4885,Rachel Gates,tmeyers@example.org,4530123445,2022-02-07,Pending,44065533.7,In-Store,Express,Debit Card
4886,Lee Murphy,brianreese@example.org,6732139628,1999-10-23,Cancelled,46187581.59,Online,Express,Credit Card
4887,Arthur French,richardmanning@example.com,3967995878,2005-05-28,Pending,82293349.15,Online,Express,Debit Card
4888,Shannon Hansen,maryhopkins@example.com,2295963305,1980-07-24,Processing,18646179.2,Phone,Express,Cash
4889,Wayne Hayden,nthompson@example.com,0811370212,2009-03-17,Cancelled,12002993.57,Phone,Next Day,Credit Card
4890,Mrs. Courtney Jones,shelbyharmon@example.com,1954052741,2018-09-01,Delivered,76486527.87,Phone,Express,PayPal
4891,Vincent Smith,uhernandez@example.com,9314455143,1991-12-29,Shipped,41097483.27,Phone,Standard,Cash
4892,Ashley Sanchez,fsmith@example.net,2956018044,2011-09-11,Processing,78623614.84,Phone,Express,Cash
4893,Ryan Martinez,jmartinez@example.net,4646768351,1985-07-24,Shipped,13717715.89,In-Store,Standard,Cash
4894,Meredith Schneider,gillespiejeffery@example.org,7183073750,2023-11-14,Delivered,80083105.51,Mobile App,Express,Credit Card
4895,Beverly Peters,ajackson@example.com,9943353032,1972-11-22,Delivered,83321758.89,Phone,Next Day,PayPal
4896,Lorraine Russell,gillbrandon@example.net,7299165304,1972-04-26,Pending,40682063.61,Mobile App,Express,Debit Card
4897,Mrs. Cynthia Powers,juan37@example.net,0434076079,2014-12-26,Shipped,31910853.9,Phone,Next Day,Debit Card
4898,David Woodward,robert81@example.net,0080882569,1974-01-05,Processing,51868923.03,Online,Express,PayPal
4899,Eric Kelly,christie64@example.org,4300967297,1999-01-12,Pending,59232530.7,Online,Next Day,Cash
4900,Jenna Sanchez,rachelnelson@example.com,9795984841,2015-03-11,Delivered,74052631.28,Mobile App,Next Day,Cash
4901,Samantha Owens,owenskevin@example.net,8892061086,1994-02-03,Pending,33789921.03,Phone,Standard,Cash
4902,Joseph Phillips,wmartin@example.org,1790381063,2001-09-07,Processing,97468046.93,Phone,Next Day,Credit Card
4903,Jerome Brown,sara29@example.net,1235282486,1985-10-23,Delivered,16580771.94,In-Store,Standard,Debit Card
4904,Amy Faulkner,tmcgrath@example.net,8555890802,1999-05-18,Cancelled,73540471.7,Online,Express,Cash
4905,Rhonda Woods,jonathanvilla@example.com,8000174856,2010-03-03,Pending,84541829.26,In-Store,Standard,PayPal
4906,Jordan Morales,bmathews@example.org,1381147388,2005-05-20,Pending,15869415.93,Online,Express,Debit Card
4907,Zachary Carey,esmith@example.net,6991119354,2012-04-08,Delivered,68628752.25,Mobile App,Express,Credit Card
4908,Christina Gibson,gilldana@example.com,4306507602,1973-07-05,Processing,98271583.6,Mobile App,Express,Debit Card
4909,Michelle Williams,pmcintosh@example.com,5071445426,1989-03-03,Processing,56365982.08,In-Store,Express,Credit Card
4910,Scott Donovan,georgecatherine@example.com,6239017029,1996-08-23,Pending,31226284.22,Online,Next Day,PayPal
4911,Stephanie Wade,lauramoore@example.com,2046684041,2021-03-11,Pending,97793086.95,Mobile App,Next Day,Debit Card
4912,Michael Webb,phammelissa@example.net,9715738568,2017-03-28,Pending,77638733.7,Phone,Standard,Cash
4913,Brittany Lee,connie24@example.net,3239540445,1971-05-28,Pending,45446424.04,Online,Next Day,Credit Card
4914,Stephen Blair,kimberlypotts@example.com,4794256420,1989-06-07,Cancelled,19803547.92,Mobile App,Express,PayPal
4915,Tami Craig,jamie89@example.net,1739307398,2015-12-31,Shipped,76952094.03,In-Store,Next Day,Cash
4916,Alexis Baker,hwebb@example.org,6114346107,2004-10-31,Delivered,38133878.56,Mobile App,Express,PayPal
4917,Kathy Sanchez,mchan@example.com,3312112671,1973-12-31,Pending,30539051.69,Mobile App,Standard,Credit Card
4918,Paula Richardson,andrea01@example.org,7490590525,2023-08-15,Delivered,20517534.09,Phone,Standard,Credit Card
4919,Jessica Patterson,bendermaria@example.org,5540650566,2000-01-12,Pending,57487493.52,In-Store,Standard,Credit Card
4920,Steve Carter,brandonspears@example.net,6299283000,1984-08-03,Cancelled,86312034.41,Online,Standard,Credit Card
4921,Amanda Krause,davidsondavid@example.com,0452736650,1986-12-12,Delivered,29415910.29,In-Store,Standard,Cash
4922,Scott Gonzalez,rbowers@example.net,6120465615,1971-06-20,Cancelled,12311264.41,In-Store,Express,Credit Card
4923,Terry Dean,kellysteele@example.org,6504211653,2020-08-19,Shipped,49831254.05,In-Store,Express,Credit Card
4924,Eduardo Hughes Jr.,hnunez@example.org,9119514378,1976-03-15,Processing,74865621.7,Phone,Next Day,PayPal
4925,Danny Kaufman,robin63@example.org,9264233677,1980-08-28,Shipped,75691796.55,In-Store,Next Day,Cash
4926,Cameron Parker,rodney46@example.org,1306877304,1997-04-17,Delivered,35599814.05,In-Store,Express,Debit Card
4927,Lisa Downs,dobrien@example.org,8404340521,1998-12-27,Delivered,24282597.22,Phone,Next Day,Cash
4928,Jenna Rivers,karen96@example.com,0887587834,2007-01-06,Processing,25731312.73,Online,Standard,Credit Card
4929,Christopher Wood,megan74@example.net,9294515490,2010-04-01,Processing,88058673.86,Phone,Next Day,PayPal
4930,Kirsten Rodriguez,williammendoza@example.org,5886966274,1984-09-15,Shipped,20662060.72,Mobile App,Express,Debit Card
4931,Lisa Riley,cgreen@example.org,9075639783,1993-12-24,Cancelled,30760599.8,Online,Next Day,Debit Card
4932,Sherri French,nortonsummer@example.com,2611822466,2005-02-20,Pending,25620733.21,Mobile App,Next Day,Debit Card
4933,Colleen Farmer,nealcharles@example.net,8180197743,1983-06-04,Cancelled,30516489.85,In-Store,Next Day,PayPal
4934,Jonathan Anderson,smithcindy@example.org,5393881260,1975-06-23,Delivered,98732190.68,In-Store,Standard,PayPal
4935,Caitlin Johnson,xperez@example.com,9307320853,2022-06-30,Shipped,55776377.7,Online,Next Day,Cash
4936,Jordan Wilson,jonesemily@example.com,6668709785,1995-11-10,Cancelled,54496068.53,Mobile App,Standard,PayPal
4937,Amy Fuller,dhernandez@example.net,2311708751,1970-01-10,Pending,92478719.24,Mobile App,Standard,Cash
4938,Daniel Thompson,romanjennifer@example.com,4245748893,1973-08-26,Pending,38373076.64,Online,Standard,Credit Card
4939,Roberta Lopez,fschultz@example.net,0132556426,1974-03-20,Shipped,16429360.24,In-Store,Express,Cash
4940,Laura Marquez,steven40@example.org,3767533935,2023-01-24,Cancelled,43791106.21,In-Store,Next Day,PayPal
4941,Tara Lawrence,gregory90@example.org,6965870311,1993-10-23,Processing,62474952.72,Online,Express,Cash
4942,Maureen Palmer,david65@example.net,7042461067,1992-09-06,Shipped,24692819.8,Online,Next Day,Debit Card
4943,Megan Marquez,amanda81@example.com,8977605631,1981-01-08,Shipped,40402100.81,Phone,Express,Debit Card
4944,Tyler Thomas,melissa30@example.com,5362684086,1991-08-28,Delivered,49280807.88,Online,Express,Debit Card
4945,Brenda Moore,thomasmarks@example.org,8072468836,2018-04-09,Cancelled,30739226.33,Online,Standard,Cash
4946,Tina Cook,sarahcervantes@example.com,7708532721,2011-10-28,Cancelled,79685374.87,In-Store,Next Day,Credit Card
